loyalty_id,phone,date_joined,loyalty,birthday,email,is_active,shop_id
LID0734,+18600735973,2022-12-19,True,2003-09-28,user734@example.com,True,1
LID0735,+19103016349,2022-09-29,False,1995-04-17,user735@example.com,True,1
LID0736,+13400840312,2024-03-27,False,1983-11-26,user736@example.com,True,1
LID0737,+16114461323,2022-08-12,False,2001-12-27,user737@example.com,False,1
LID0738,+19769249062,2023-01-24,True,1995-03-13,user738@example.com,False,1
LID0739,+14832190935,2023-06-24,False,1999-05-11,user739@example.com,True,1
LID0740,+19547605195,2022-02-01,True,2001-09-23,user740@example.com,False,1
LID0741,+14445378311,2023-04-06,False,1990-04-13,user741@example.com,True,1
LID0742,+16214242662,2022-03-16,True,1975-03-20,user742@example.com,True,1
LID0743,+12980596192,2023-03-16,False,1996-12-20,user743@example.com,False,1
LID0744,+13086221562,2022-04-27,False,1983-10-01,user744@example.com,True,1
LID0745,+18810767118,2024-07-11,False,1983-03-25,user745@example.com,False,1
LID0746,+18805226828,2023-10-07,False,2000-01-22,user746@example.com,True,1
LID0747,+17409604838,2022-11-10,False,2004-04-25,user747@example.com,True,1
LID0748,+11293853594,2024-11-05,True,1982-11-10,user748@example.com,True,1
LID0749,+15066856431,2023-12-11,True,1997-05-31,user749@example.com,True,1
LID0750,+15815773364,2023-03-24,False,1984-01-01,user750@example.com,True,1
LID0751,+16107056142,2024-09-17,True,2001-06-26,user751@example.com,False,1
LID0752,+13009525805,2022-06-08,False,1999-01-01,user752@example.com,False,1
LID0753,+12462854709,2022-01-25,False,1975-06-25,user753@example.com,False,1
LID0754,+13420330977,2022-06-01,False,1988-01-07,user754@example.com,True,1
LID0755,+17555334957,2024-05-02,True,1999-08-12,user755@example.com,True,1
LID0756,+17614881315,2023-09-02,True,1977-02-01,user756@example.com,True,1
LID0757,+11837522390,2023-08-27,False,1988-01-11,user757@example.com,False,1
LID0758,+15754563647,2022-03-30,False,1985-08-01,user758@example.com,False,1
LID0759,+12253671945,2022-04-28,False,1977-06-02,user759@example.com,True,1
LID0760,+19158445067,2024-08-08,True,1985-06-18,user760@example.com,True,1
LID0761,+13603663894,2022-12-19,False,1978-03-03,user761@example.com,True,1
LID0762,+13416872246,2024-02-14,False,1983-02-08,user762@example.com,True,1
LID0763,+11270402415,2024-08-06,False,2001-01-23,user763@example.com,True,1
LID0764,+19080858311,2023-08-25,True,1986-06-02,user764@example.com,True,1
LID0765,+16317255259,2022-07-01,False,1992-02-19,user765@example.com,True,1
LID0766,+11914437711,2022-06-27,True,1999-04-03,user766@example.com,True,1
LID0767,+17792089029,2024-09-09,False,1998-08-18,user767@example.com,True,1
LID0768,+12873623166,2024-04-17,True,1979-04-03,user768@example.com,False,1
LID0769,+13187158954,2024-04-15,False,1982-08-04,user769@example.com,False,1
LID0770,+11323171897,2021-11-30,True,1985-04-12,user770@example.com,True,1
LID0771,+11022365384,2023-06-08,True,2000-10-19,user771@example.com,False,1
LID0772,+14648425186,2024-06-12,True,1996-04-03,user772@example.com,True,1
LID0773,+19452146799,2022-08-07,True,1999-06-05,user773@example.com,False,1
LID0774,+17967569131,2022-04-26,False,1982-04-09,user774@example.com,True,1
LID0775,+16251773611,2023-08-23,True,2002-10-06,user775@example.com,False,1
LID0776,+12526495393,2023-08-29,False,1986-01-21,user776@example.com,False,1
LID0777,+17769737882,2024-07-24,False,1978-11-07,user777@example.com,False,1
LID0778,+16721275486,2023-06-08,True,1993-11-16,user778@example.com,False,1
LID0779,+13218134612,2021-12-12,False,1978-01-19,user779@example.com,True,1
LID0780,+13849697419,2022-03-15,True,1988-05-17,user780@example.com,True,1
LID0781,+17070551371,2024-01-31,True,1978-09-01,user781@example.com,False,1
LID0782,+13835860109,2022-06-03,True,1980-01-23,user782@example.com,False,1
LID0783,+15167177052,2024-03-23,True,1992-06-13,user783@example.com,False,1
LID0784,+12620126034,2022-02-24,True,1975-04-20,user784@example.com,True,1
LID0785,+18206261032,2024-08-20,True,1983-12-29,user785@example.com,False,1
LID0786,+15487724217,2022-07-06,True,2002-04-22,user786@example.com,False,1
LID0787,+14562562862,2022-01-13,True,2001-04-27,user787@example.com,False,1
LID0788,+14547074908,2023-04-18,False,1983-08-20,user788@example.com,True,1
LID0789,+17193134174,2022-09-18,True,1983-02-15,user789@example.com,True,1
LID0790,+13211290703,2023-10-06,False,1994-08-29,user790@example.com,True,1
LID0791,+15578060470,2023-11-20,False,1997-12-21,user791@example.com,False,1
LID0792,+17309355530,2023-01-18,False,2003-02-20,user792@example.com,False,1
LID0793,+18010909467,2024-10-22,True,1983-06-20,user793@example.com,True,1
LID0794,+16119412462,2024-09-01,True,1979-02-17,user794@example.com,True,1
LID0795,+14853449140,2022-07-06,False,1997-07-16,user795@example.com,True,1
LID0796,+12682034050,2023-04-02,True,1980-07-13,user796@example.com,True,1
LID0797,+17390378999,2023-04-27,False,1979-05-04,user797@example.com,False,1
LID0798,+16747236789,2024-04-22,True,1992-02-15,user798@example.com,True,1
LID0799,+12950320948,2023-07-08,False,2003-03-14,user799@example.com,False,1
LID0800,+16688813476,2022-12-17,True,2004-03-03,user800@example.com,True,1
LID0801,+16792854223,2024-09-15,True,1984-09-04,user801@example.com,False,1
LID0802,+16904761673,2024-10-29,True,1992-01-30,user802@example.com,True,1
LID0803,+13652776524,2024-05-24,True,1986-02-13,user803@example.com,True,1
LID0804,+19785276298,2024-10-28,False,1985-01-07,user804@example.com,True,1
LID0805,+14236503009,2022-07-22,False,1989-09-19,user805@example.com,False,1
LID0806,+12407715157,2023-11-06,True,1991-11-12,user806@example.com,True,1
LID0807,+11441013548,2024-08-16,False,1989-12-28,user807@example.com,False,1
LID0808,+14490229931,2023-03-28,False,1978-03-30,user808@example.com,False,1
LID0809,+18793586258,2024-06-01,True,2004-04-09,user809@example.com,True,1
LID0810,+18051888670,2023-06-28,True,1997-10-23,user810@example.com,True,1
LID0811,+19506953800,2023-12-06,True,1980-11-23,user811@example.com,True,1
LID0812,+18565947393,2023-02-28,False,1997-12-21,user812@example.com,False,1
LID0813,+18280553581,2022-10-21,False,2004-10-22,user813@example.com,False,1
LID0814,+12255466121,2021-12-02,True,1975-05-05,user814@example.com,True,1
LID0815,+18150843316,2024-02-04,True,1982-07-08,user815@example.com,True,1
LID0816,+16954104186,2024-03-26,True,1981-03-12,user816@example.com,False,1
LID0817,+18511245431,2022-10-22,False,1988-09-27,user817@example.com,True,1
LID0818,+17243398883,2023-10-12,False,1982-10-02,user818@example.com,True,1
LID0819,+15202303829,2024-09-02,False,1984-12-13,user819@example.com,True,1
LID0820,+16478100509,2022-06-10,False,1992-01-04,user820@example.com,True,1
LID0821,+11080625255,2023-09-08,True,1997-03-22,user821@example.com,True,1
LID0822,+11722303177,2024-07-31,True,1994-03-03,user822@example.com,True,1
LID0823,+16733290760,2022-05-21,False,1993-04-09,user823@example.com,False,1
LID0824,+15961446793,2023-02-02,False,1996-07-06,user824@example.com,True,1
LID0825,+17744596165,2024-04-12,False,2001-07-10,user825@example.com,True,1
LID0826,+14933852903,2024-02-08,True,1997-09-24,user826@example.com,True,1
LID0827,+12919953293,2024-05-02,True,1996-04-01,user827@example.com,True,1
LID0828,+19113308609,2022-08-17,False,1999-02-04,user828@example.com,True,1
LID0829,+13623285547,2024-04-07,False,1999-05-17,user829@example.com,True,1
LID0830,+16735597492,2023-06-10,True,1988-07-29,user830@example.com,False,1
LID0831,+15625154932,2022-11-25,True,1983-05-16,user831@example.com,True,1
LID0832,+14447299097,2022-08-28,False,2004-11-04,user832@example.com,True,1
LID0833,+18663460672,2023-10-30,False,1989-04-07,user833@example.com,True,1
LID0834,+12584318129,2023-09-19,True,1996-05-15,user834@example.com,False,1
LID0835,+15933412248,2023-02-08,False,2001-07-12,user835@example.com,False,1
LID0836,+17872812375,2023-03-07,False,1994-06-27,user836@example.com,True,1
LID0837,+18930402287,2022-05-04,True,1976-01-03,user837@example.com,True,1
LID0838,+11308884962,2024-11-10,True,1980-02-04,user838@example.com,False,1
LID0839,+14100122777,2022-11-28,True,1989-02-10,user839@example.com,False,1
LID0840,+16556083904,2024-06-12,False,1977-01-25,user840@example.com,True,1
LID0841,+11918038192,2024-10-11,True,1982-05-05,user841@example.com,False,1
LID0842,+13496688746,2023-01-22,False,1975-04-04,user842@example.com,True,1
LID0843,+14637052133,2022-11-29,False,1976-02-22,user843@example.com,True,1
LID0844,+15349167219,2023-01-15,True,1978-02-13,user844@example.com,True,1
LID0845,+16857960113,2022-06-24,True,1991-10-13,user845@example.com,True,1
LID0846,+14434997712,2023-05-23,True,1986-02-12,user846@example.com,True,1
LID0847,+19408140226,2023-06-18,False,1995-05-22,user847@example.com,False,1
LID0848,+19237499649,2024-06-26,True,1995-06-08,user848@example.com,False,1
LID0849,+17094636928,2024-04-10,False,1977-12-02,user849@example.com,True,1
LID0850,+17147347334,2022-11-17,False,1985-07-19,user850@example.com,False,1
LID0851,+15312015740,2022-06-09,True,2003-02-18,user851@example.com,True,1
LID0852,+13986507722,2022-02-17,True,1990-12-18,user852@example.com,False,1
LID0853,+19327964712,2024-08-29,False,1994-12-29,user853@example.com,True,1
LID0854,+18031357262,2023-11-30,True,1986-10-04,user854@example.com,True,1
LID0855,+11104418068,2021-12-12,False,2002-04-27,user855@example.com,True,1
LID0856,+15009707652,2022-08-20,True,1975-09-28,user856@example.com,True,1
LID0857,+12536421579,2022-06-12,False,1990-04-20,user857@example.com,False,1
LID0858,+15665876916,2023-03-17,False,2003-05-10,user858@example.com,True,1
LID0859,+12426318704,2023-04-23,False,1980-04-04,user859@example.com,False,1
LID0860,+18486240156,2024-10-27,True,1989-11-21,user860@example.com,False,1
LID0861,+13051872923,2022-08-26,False,1998-12-03,user861@example.com,False,1
LID0862,+18817820960,2022-03-23,False,2002-12-17,user862@example.com,False,1
LID0863,+14003098650,2024-05-01,True,2001-08-03,user863@example.com,True,1
LID0864,+18778971994,2022-03-25,False,1982-11-27,user864@example.com,False,1
LID0865,+19441180568,2023-12-12,False,1985-01-06,user865@example.com,False,1
LID0866,+15098108629,2022-07-01,False,1977-09-05,user866@example.com,False,1
LID0867,+16817654510,2022-11-26,False,1977-02-18,user867@example.com,False,1
LID0868,+19809263462,2024-03-14,False,1976-07-09,user868@example.com,True,1
LID0869,+13531955866,2024-02-18,False,1976-07-20,user869@example.com,True,1
LID0870,+13736030237,2022-05-24,True,1979-03-08,user870@example.com,False,1
LID0871,+16871275168,2024-02-17,False,1994-07-30,user871@example.com,True,1
LID0872,+19888466726,2023-06-24,True,1989-07-13,user872@example.com,False,1
LID0873,+13877854636,2022-01-15,False,1992-01-15,user873@example.com,True,1
LID0874,+19940832010,2022-09-06,True,1989-02-17,user874@example.com,True,1
LID0875,+16823908734,2022-07-06,True,1989-07-07,user875@example.com,True,1
LID0876,+17677205656,2024-06-02,False,1989-04-02,user876@example.com,False,1
LID0877,+12746471482,2021-12-29,False,2002-04-11,user877@example.com,True,1
LID0878,+16790959894,2023-05-09,False,1992-08-11,user878@example.com,False,1
LID0879,+11062150250,2023-07-23,False,1976-10-13,user879@example.com,False,1
LID0880,+14295585885,2022-01-22,False,1986-08-29,user880@example.com,True,1
LID0881,+18641822004,2023-03-01,True,1993-10-14,user881@example.com,False,1
LID0882,+18173115038,2023-07-24,True,1981-06-05,user882@example.com,False,1
LID0883,+19488186958,2023-09-21,True,1991-04-24,user883@example.com,False,1
LID0884,+16534598498,2024-08-19,False,1978-07-18,user884@example.com,False,1
LID0885,+12115474003,2022-10-31,False,1993-10-29,user885@example.com,True,1
LID0886,+18244203223,2022-07-06,False,2001-04-11,user886@example.com,False,1
LID0887,+13910163581,2022-02-12,False,1982-01-24,user887@example.com,False,1
LID0888,+17941276242,2023-11-04,True,2000-01-27,user888@example.com,True,1
LID0889,+15720471370,2024-05-07,False,1996-09-06,user889@example.com,False,1
LID0890,+14111438048,2023-05-26,True,2000-01-19,user890@example.com,False,1
LID0891,+13454105316,2023-01-22,True,1980-02-17,user891@example.com,True,1
LID0892,+13488068446,2023-02-02,False,1977-05-15,user892@example.com,False,1
LID0893,+16609855971,2022-01-20,True,1978-08-07,user893@example.com,True,1
LID0894,+16527333589,2022-11-28,True,1998-11-24,user894@example.com,True,1
LID0895,+15852931364,2024-01-29,True,1986-01-06,user895@example.com,True,1
LID0896,+14048088621,2022-10-28,False,1990-03-14,user896@example.com,False,1
LID0897,+11157709581,2024-09-03,True,1999-09-29,user897@example.com,False,1
LID0898,+13426629428,2023-08-04,True,1992-02-07,user898@example.com,False,1
LID0899,+17592334731,2024-07-04,False,1991-01-11,user899@example.com,False,1
LID0900,+15229148341,2022-12-16,False,1995-02-10,user900@example.com,True,1
LID0901,+12443050501,2022-01-06,True,1993-07-02,user901@example.com,False,1
LID0902,+14023842859,2024-04-15,False,1998-07-04,user902@example.com,True,1
LID0903,+16214138750,2022-11-20,False,1987-11-29,user903@example.com,True,1
LID0904,+13672726242,2024-09-10,False,1983-08-09,user904@example.com,True,1
LID0905,+16688096419,2021-11-26,True,1993-02-27,user905@example.com,True,1
LID0906,+16404569868,2024-07-24,True,1979-09-12,user906@example.com,True,1
LID0907,+18811786671,2022-05-14,True,2001-02-17,user907@example.com,True,1
LID0908,+19290768090,2023-04-30,True,1988-11-01,user908@example.com,True,1
LID0909,+14810072077,2022-07-12,True,2004-08-11,user909@example.com,True,1
LID0910,+13126505003,2024-03-11,True,1983-10-18,user910@example.com,True,1
LID0911,+14632870923,2022-11-27,True,1980-04-30,user911@example.com,False,1
LID0912,+13087946373,2023-05-30,True,1977-04-23,user912@example.com,False,1
LID0913,+14811094389,2024-04-16,False,1983-07-22,user913@example.com,True,1
LID0914,+17408348591,2022-07-21,True,2004-05-12,user914@example.com,False,1
LID0915,+16807731089,2022-03-09,True,1997-01-12,user915@example.com,False,1
LID0916,+13106207764,2024-06-25,False,2000-04-18,user916@example.com,True,1
LID0917,+18205130835,2024-07-01,False,1976-07-31,user917@example.com,False,1
LID0918,+18214451133,2024-06-09,True,1991-07-08,user918@example.com,True,1
LID0919,+17968729734,2021-11-19,False,1990-04-23,user919@example.com,True,1
LID0920,+14982929926,2023-05-23,False,1976-11-16,user920@example.com,True,1
LID0921,+16073716009,2022-03-11,False,1977-03-02,user921@example.com,False,1
LID0922,+13767256005,2023-11-11,False,1977-10-15,user922@example.com,True,1
LID0923,+12644108645,2022-01-09,True,2002-06-04,user923@example.com,False,1
LID0924,+18994160416,2024-08-31,False,1985-06-23,user924@example.com,True,1
LID0925,+12726561827,2021-11-24,True,2001-08-27,user925@example.com,True,1
LID0926,+13864532778,2023-10-03,True,2003-03-28,user926@example.com,True,1
LID0927,+11137556419,2024-06-09,True,1992-10-08,user927@example.com,False,1
LID0928,+11471478609,2022-11-29,False,1993-04-17,user928@example.com,True,1
LID0929,+15896063996,2022-06-23,True,1979-06-02,user929@example.com,True,1
LID0930,+17471421398,2023-04-27,False,1980-03-07,user930@example.com,False,1
LID0931,+15036346524,2023-10-24,True,1983-01-11,user931@example.com,False,1
LID0932,+17348646494,2022-05-06,False,1975-06-18,user932@example.com,True,1
LID0933,+14477914075,2024-09-03,False,1990-09-12,user933@example.com,False,1
LID0934,+17745814404,2023-05-06,True,1990-08-21,user934@example.com,True,1
LID0935,+13309422944,2024-04-16,False,1995-02-16,user935@example.com,False,1
LID0936,+19804466980,2024-04-26,True,1982-03-08,user936@example.com,True,1
LID0937,+11809569537,2024-02-25,True,1990-08-12,user937@example.com,True,1
LID0938,+15802653573,2022-04-11,False,2003-10-25,user938@example.com,False,1
LID0939,+11749759827,2023-10-18,True,1975-11-01,user939@example.com,False,1
LID0940,+16644946122,2022-01-17,True,1998-03-11,user940@example.com,False,1
LID0941,+17006904782,2022-04-16,False,1990-09-02,user941@example.com,True,1
LID0942,+13042039798,2022-12-20,False,1994-10-09,user942@example.com,True,1
LID0943,+12868394438,2022-11-14,False,2002-11-29,user943@example.com,False,1
LID0944,+12219475534,2023-08-02,False,1981-11-02,user944@example.com,True,1
LID0945,+12357176576,2023-10-08,True,1980-07-02,user945@example.com,False,1
LID0946,+16368508771,2023-07-08,False,1977-02-28,user946@example.com,False,1
LID0947,+13971764471,2022-02-10,True,1991-08-01,user947@example.com,False,1
LID0948,+19258390419,2023-04-08,False,1985-08-09,user948@example.com,False,1
LID0949,+18213776409,2021-11-14,True,1995-08-06,user949@example.com,False,1
LID0950,+16991670824,2024-01-15,False,1995-02-08,user950@example.com,True,1
LID0951,+12547632888,2024-02-05,False,2002-01-06,user951@example.com,True,1
LID0952,+18212351359,2024-07-25,False,1986-01-23,user952@example.com,False,1
LID0953,+19092473415,2023-01-29,False,1999-08-02,user953@example.com,False,1
LID0954,+13428363714,2023-02-28,True,1994-12-21,user954@example.com,True,1
LID0955,+14560425710,2023-12-25,True,1993-05-25,user955@example.com,False,1
LID0956,+17227030616,2022-05-03,True,1985-12-11,user956@example.com,True,1
LID0957,+12837122422,2024-01-19,False,2001-06-02,user957@example.com,False,1
LID0958,+19813049263,2024-05-31,False,1999-08-02,user958@example.com,False,1
LID0959,+11747245115,2022-07-05,True,1995-06-12,user959@example.com,False,1
LID0960,+16980886901,2022-07-14,False,1986-06-21,user960@example.com,False,1
LID0961,+19807504072,2023-08-05,False,1998-03-27,user961@example.com,False,1
LID0962,+17908453158,2022-02-05,False,1999-04-15,user962@example.com,True,1
LID0963,+17157776627,2022-10-10,True,1988-06-26,user963@example.com,False,1
LID0964,+15836790062,2022-02-02,True,1996-09-17,user964@example.com,True,1
LID0965,+12535389899,2022-03-10,False,1999-10-17,user965@example.com,False,1
LID0966,+15193931799,2024-07-22,True,2003-12-04,user966@example.com,False,1
LID0967,+12286607185,2023-05-20,True,1990-05-10,user967@example.com,True,1
LID0968,+19574634900,2022-05-25,True,1989-07-15,user968@example.com,True,1
LID0969,+17653911777,2023-11-16,True,1989-04-21,user969@example.com,True,1
LID0970,+13101957734,2022-02-06,False,1993-09-08,user970@example.com,False,1
LID0971,+18753683850,2023-07-04,False,1980-12-30,user971@example.com,False,1
LID0972,+16004313998,2024-01-08,False,1995-03-09,user972@example.com,True,1
LID0973,+14233827450,2023-08-26,False,1981-08-10,user973@example.com,False,1
LID0974,+18675727207,2024-04-17,True,1983-06-03,user974@example.com,False,1
LID0975,+11925470209,2022-08-23,True,1985-02-02,user975@example.com,False,1
LID0976,+13958155726,2024-07-10,True,1990-04-15,user976@example.com,False,1
LID0977,+11928192843,2022-05-17,True,1975-10-25,user977@example.com,False,1
LID0978,+12495892104,2024-03-19,False,1987-08-18,user978@example.com,False,1
LID0979,+13276492992,2024-11-07,True,1985-12-28,user979@example.com,True,1
LID0980,+19002534880,2022-12-07,False,1979-04-26,user980@example.com,False,1
LID0981,+18830925842,2022-09-11,False,2002-05-13,user981@example.com,True,1
LID0982,+16226229894,2024-02-27,True,1990-12-30,user982@example.com,True,1
LID0983,+19380406594,2023-07-14,False,1990-05-01,user983@example.com,False,1
LID0984,+17346144262,2023-11-27,True,1978-02-10,user984@example.com,False,1
LID0985,+11363292364,2022-09-02,True,2002-03-01,user985@example.com,False,1
LID0986,+15325036708,2022-04-12,False,1997-07-15,user986@example.com,True,1
LID0987,+11703930911,2023-08-05,False,1987-06-28,user987@example.com,False,1
LID0988,+14041161553,2022-09-17,False,1992-10-25,user988@example.com,False,1
LID0989,+11728022332,2024-02-12,True,1991-06-29,user989@example.com,True,1
LID0990,+19886382764,2023-02-08,False,2003-08-15,user990@example.com,True,1
LID0991,+14309912538,2024-06-03,True,1976-07-26,user991@example.com,False,1
LID0992,+18119192477,2024-06-25,False,1986-02-25,user992@example.com,False,1
LID0993,+11312520199,2023-10-23,False,1985-09-19,user993@example.com,False,1
LID0994,+16400766131,2024-10-11,True,1982-08-08,user994@example.com,False,1
LID0995,+12968280613,2023-09-28,True,1996-03-13,user995@example.com,True,1
LID0996,+16562710477,2023-04-29,False,1990-09-16,user996@example.com,False,1
LID0997,+19937177493,2022-02-16,False,1985-01-28,user997@example.com,False,1
LID0998,+14105280689,2024-04-03,True,1985-03-18,user998@example.com,True,1
LID0999,+19705668130,2023-06-15,True,1978-11-14,user999@example.com,False,1
LID1000,+14602234490,2024-06-18,False,1994-12-07,user1000@example.com,False,1
